# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 2.1396e-06 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.000160816  -0.387395  -72.959  -0.00134955  -72.9603
0.000161266  -0.387395  -72.959  -0.00140515  -72.9604
0.000161717  -0.387395  -72.959  -0.00145268  -72.9604
0.000162167  -0.387395  -72.959  -0.00149993  -72.9605
0.000162617  -0.387395  -72.959  -0.00154663  -72.9605
0.000163068  -0.387395  -72.959  -0.00158921  -72.9606
0.000163518  -0.387395  -72.959  -0.0016312  -72.9606
0.000163968  -0.387395  -72.959  -0.00167355  -72.9607
0.000164425  -0.387395  -72.959  -0.00171524  -72.9607
0.000164881  -0.387395  -72.959  -0.00175976  -72.9607
0.000165337  -0.387395  -72.959  -0.00180483  -72.9608
0.000165793  -0.387395  -72.959  -0.00184991  -72.9608
0.000166255  -0.387395  -72.959  -0.00189118  -72.9609
0.000166717  -0.387395  -72.959  -0.00193797  -72.9609
0.00016718  -0.387395  -72.959  -0.0019837  -72.961
0.000167649  -0.387395  -72.959  -0.00202501  -72.961
0.000168117  -0.387395  -72.959  -0.00207086  -72.9611
0.000168593  -0.387395  -72.959  -0.00209389  -72.9611
0.000169069  -0.387395  -72.959  -0.00212054  -72.9611
0.000169552  -0.387395  -72.959  -0.0021446  -72.9611
0.000170043  -0.387395  -72.959  -0.0021706  -72.9612
0.000170535  -0.387395  -72.959  -0.00220235  -72.9612
0.000171034  -0.387395  -72.959  -0.00222961  -72.9612
0.000171533  -0.387395  -72.959  -0.00226154  -72.9612
0.000172042  -0.387395  -72.959  -0.00228891  -72.9613
0.000172559  -0.387395  -72.959  -0.00231639  -72.9613
0.000173077  -0.387395  -72.959  -0.00234829  -72.9613
0.000173605  -0.387395  -72.959  -0.00237221  -72.9614
0.000174133  -0.387395  -72.959  -0.00240044  -72.9614
0.000174661  -0.387395  -72.959  -0.00242889  -72.9614
0.000175178  -0.387395  -72.959  -0.00246067  -72.9614
0.000175695  -0.387395  -72.959  -0.00248478  -72.9615
0.000176202  -0.387395  -72.959  -0.00251424  -72.9615
0.000176708  -0.387395  -72.959  -0.00253566  -72.9615
0.000177214  -0.387395  -72.959  -0.00256689  -72.9615
0.00017771  -0.387395  -72.959  -0.00259721  -72.9616
0.000178205  -0.387395  -72.959  -0.00261763  -72.9616
0.0001787  -0.387395  -72.959  -0.00263704  -72.9616
0.000179196  -0.387395  -72.959  -0.00265403  -72.9616
0.000179691  -0.387395  -72.959  -0.002668  -72.9616
0.000180186  -0.387395  -72.959  -0.00268583  -72.9617
0.00018067  -0.387395  -72.959  -0.00270766  -72.9617
0.000181153  -0.387395  -72.959  -0.00270534  -72.9617
0.000181636  -0.387395  -72.959  -0.00270069  -72.9617
0.000182119  -0.387395  -72.959  -0.00269923  -72.9617
0.000182603  -0.387395  -72.959  -0.0026981  -72.9617
0.000183086  -0.387395  -72.959  -0.00269687  -72.9617
0.000183569  -0.387395  -72.959  -0.00269626  -72.9617
0.000184052  -0.387395  -72.959  -0.00269439  -72.9617
0.000184536  -0.387395  -72.959  -0.00269166  -72.9617
0.000185019  -0.387395  -72.959  -0.00268838  -72.9617
0.000185502  -0.387395  -72.959  -0.00268479  -72.9617
0.000185985  -0.387395  -72.959  -0.00268106  -72.9617
0.000186486  -0.387395  -72.959  -0.00266965  -72.9617
0.000186986  -0.387395  -72.959  -0.00266518  -72.9616
0.000187487  -0.387395  -72.959  -0.00266085  -72.9616
0.000187987  -0.387395  -72.959  -0.00265569  -72.9616
0.000188488  -0.387395  -72.959  -0.00265743  -72.9616
0.000188989  -0.387395  -72.959  -0.00265185  -72.9616
0.000189489  -0.387395  -72.959  -0.0026416  -72.9616
0.00018999  -0.387395  -72.959  -0.00263324  -72.9616
0.00019049  -0.387395  -72.959  -0.00262204  -72.9616
0.000190991  -0.387395  -72.959  -0.00260715  -72.9616
0.000191491  -0.387395  -72.959  -0.00259329  -72.9616
0.000192023  -0.387395  -72.959  -0.00256692  -72.9615
0.000192555  -0.387395  -72.959  -0.00254628  -72.9615
0.000193087  -0.387395  -72.959  -0.00252326  -72.9615
0.000193618  -0.387395  -72.959  -0.00249293  -72.9615
0.00019415  -0.387395  -72.959  -0.002462  -72.9614
0.000194682  -0.387395  -72.959  -0.00242887  -72.9614
0.000195214  -0.387395  -72.959  -0.00239081  -72.9614
0.000195746  -0.387395  -72.959  -0.00235593  -72.9613
0.000196277  -0.387395  -72.959  -0.00230762  -72.9613
0.000196809  -0.387395  -72.959  -0.00226437  -72.9612
0.000197341  -0.387395  -72.959  -0.00222195  -72.9612
0.000197873  -0.387395  -72.959  -0.00217871  -72.9612
0.000198405  -0.387395  -72.959  -0.00213547  -72.9611
0.000198936  -0.387395  -72.959  -0.00209603  -72.9611
0.000199468  -0.387395  -72.959  -0.00205645  -72.961
0.0002  -0.387395  -72.959  -0.00201468  -72.961
0.000200501  -0.387395  -72.959  -0.0019685  -72.961
0.000200999  -0.387395  -72.959  -0.00192325  -72.9609
0.000201494  -0.387395  -72.959  -0.00187656  -72.9609
0.000201986  -0.387395  -72.959  -0.0018274  -72.9608
0.000202478  -0.387395  -72.959  -0.00177906  -72.9608
0.000202967  -0.387395  -72.959  -0.00173462  -72.9607
0.000203454  -0.387395  -72.959  -0.0016948  -72.9607
0.000203941  -0.387395  -72.959  -0.00164667  -72.9606
0.000204426  -0.387395  -72.959  -0.00160399  -72.9606
0.00020491  -0.387395  -72.959  -0.00155535  -72.9605
0.000205394  -0.387395  -72.959  -0.00151297  -72.9605
0.000205878  -0.387395  -72.959  -0.00146268  -72.9604
0.000206361  -0.387395  -72.959  -0.00141899  -72.9604
0.000206845  -0.387395  -72.959  -0.00136884  -72.9604
0.000207329  -0.387395  -72.959  -0.00132335  -72.9603
0.000207815  -0.387395  -72.959  -0.00127323  -72.9603
0.0002083  -0.387395  -72.959  -0.00122323  -72.9602
0.000208787  -0.387395  -72.959  -0.00117473  -72.9602
0.000209274  -0.387395  -72.959  -0.0011262  -72.9601
0.000209765  -0.387395  -72.959  -0.00107898  -72.9601
0.000210256  -0.387395  -72.959  -0.0010303  -72.96
0.00021075  -0.387395  -72.959  -0.000981534  -72.96
0.000211247  -0.387395  -72.959  -0.000932744  -72.9599
0.000211747  -0.387395  -72.959  -0.000885378  -72.9599
0.000212249  -0.387395  -72.959  -0.000834634  -72.9598
0.000212755  -0.387395  -72.959  -0.000786244  -72.9598
0.000213263  -0.387395  -72.959  -0.000735906  -72.9597
0.000213776  -0.387395  -72.959  -0.000683124  -72.9597
0.000214292  -0.387395  -72.959  -0.000633899  -72.9596
0.000214812  -0.387395  -72.959  -0.000583493  -72.9596
0.000215336  -0.387395  -72.959  -0.000533497  -72.9595
0.000215862  -0.387395  -72.959  -0.000486572  -72.9595
0.000216391  -0.387395  -72.959  -0.000440552  -72.9594
0.000216925  -0.387395  -72.959  -0.000395173  -72.9594
0.000217463  -0.387395  -72.959  -0.000350276  -72.9593
0.000218006  -0.387395  -72.959  -0.000304878  -72.9593
0.000218556  -0.387395  -72.959  -0.00025953  -72.9592
0.000219106  -0.387395  -72.959  -0.000212655  -72.9592
0.000219649  -0.387395  -72.959  -0.000165518  -72.9591
0.000220188  -0.387395  -72.959  -0.000120738  -72.9591
0.000220721  -0.387395  -72.959  -7.8066e-05  -72.9591
0.00022125  -0.387395  -72.959  -3.69171e-05  -72.959
0.000221774  -0.387395  -72.959  2.93602e-06  -72.959
0.000222294  -0.387395  -72.959  3.98786e-05  -72.9589
0.00022281  -0.387395  -72.959  7.53154e-05  -72.9589
0.000223322  -0.387395  -72.959  0.00010949  -72.9589
0.000223832  -0.387395  -72.959  0.000146295  -72.9588
0.000224338  -0.387395  -72.959  0.000185748  -72.9588
0.000224843  -0.387395  -72.959  0.000212306  -72.9588
0.000225345  -0.387395  -72.959  0.000246789  -72.9587
0.000225845  -0.387395  -72.959  0.000284104  -72.9587
0.000226344  -0.387395  -72.959  0.000319303  -72.9587
0.000226842  -0.387395  -72.959  0.000353069  -72.9586
0.000227339  -0.387395  -72.959  0.000383122  -72.9586
0.000227835  -0.387395  -72.959  0.000408891  -72.9586
0.000228331  -0.387395  -72.959  0.000432242  -72.9585
0.000228826  -0.387395  -72.959  0.00045631  -72.9585
0.000229321  -0.387395  -72.959  0.000478537  -72.9585
0.000229816  -0.387395  -72.959  0.000499109  -72.9585
0.000230312  -0.387395  -72.959  0.000516799  -72.9585
0.000230808  -0.387395  -72.959  0.000533651  -72.9584
0.000231306  -0.387395  -72.959  0.000558077  -72.9584
0.000231805  -0.387395  -72.959  0.000574682  -72.9584
0.000232305  -0.387395  -72.959  0.000589453  -72.9584
0.000232807  -0.387395  -72.959  0.000601827  -72.9584
0.000233312  -0.387395  -72.959  0.000614189  -72.9584
0.000233819  -0.387395  -72.959  0.000626126  -72.9584
0.000234329  -0.387395  -72.959  0.000636534  -72.9583
0.000234842  -0.387395  -72.959  0.000643516  -72.9583
0.000235358  -0.387395  -72.959  0.000652466  -72.9583
0.000235879  -0.387395  -72.959  0.000660759  -72.9583
0.000236403  -0.387395  -72.959  0.000668122  -72.9583
0.000236933  -0.387395  -72.959  0.000669041  -72.9583
0.000237467  -0.387395  -72.959  0.000672711  -72.9583
0.000238007  -0.387395  -72.959  0.000675721  -72.9583
0.000238553  -0.387395  -72.959  0.00067796  -72.9583
0.000239104  -0.387395  -72.959  0.000678218  -72.9583
0.000239662  -0.387395  -72.959  0.000677109  -72.9583
0.000240229  -0.387395  -72.959  0.000674636  -72.9583
0.000240804  -0.387395  -72.959  0.000670988  -72.9583
0.000241387  -0.387395  -72.959  0.000665908  -72.9583
0.000241964  -0.387395  -72.959  0.000661468  -72.9583
0.000242534  -0.387395  -72.959  0.000655191  -72.9583
0.000243099  -0.387395  -72.959  0.000648448  -72.9583
0.000243659  -0.387395  -72.959  0.000639708  -72.9583
0.000244213  -0.387395  -72.959  0.000630191  -72.9584
0.000244766  -0.387395  -72.959  0.000618803  -72.9584
0.000245314  -0.387395  -72.959  0.000607722  -72.9584
0.000245861  -0.387395  -72.959  0.000595814  -72.9584
0.000246404  -0.387395  -72.959  0.000583484  -72.9584
0.000246944  -0.387395  -72.959  0.000568618  -72.9584
0.000247483  -0.387395  -72.959  0.000554964  -72.9584
0.000248022  -0.387395  -72.959  0.000536111  -72.9584
0.000248559  -0.387395  -72.959  0.000511387  -72.9585
0.000249094  -0.387395  -72.959  0.000490832  -72.9585
0.00024963  -0.387395  -72.959  0.000467056  -72.9585
0.000250165  -0.387395  -72.959  0.00043848  -72.9585
0.0002507  -0.387395  -72.959  0.000406397  -72.9586
0.000251235  -0.387395  -72.959  0.00037194  -72.9586
0.00025177  -0.387395  -72.959  0.000334693  -72.9586
0.000252307  -0.387395  -72.959  0.000296454  -72.9587
0.000252844  -0.387395  -72.959  0.000260497  -72.9587
0.000253383  -0.387395  -72.959  0.000228603  -72.9588
0.000253924  -0.387395  -72.959  0.000201773  -72.9588
0.000254465  -0.387395  -72.959  0.000174331  -72.9588
0.000255008  -0.387395  -72.959  0.000148784  -72.9588
0.000255553  -0.387395  -72.959  0.000120042  -72.9589
0.000256098  -0.387395  -72.959  8.87646e-05  -72.9589
0.000256646  -0.387395  -72.959  5.65967e-05  -72.9589
0.000257195  -0.387395  -72.959  2.36528e-05  -72.959
0.000257748  -0.387395  -72.959  -9.76837e-06  -72.959
0.000258304  -0.387395  -72.959  -4.42277e-05  -72.959
0.000258862  -0.387395  -72.959  -7.8666e-05  -72.9591
0.000259424  -0.387395  -72.959  -0.000112669  -72.9591
0.000259991  -0.387395  -72.959  -0.000147397  -72.9591
0.000260565  -0.387395  -72.959  -0.000182741  -72.9592
0.000261143  -0.387395  -72.959  -0.000218394  -72.9592
0.000261729  -0.387395  -72.959  -0.000253949  -72.9592
0.000262323  -0.387395  -72.959  -0.000290027  -72.9593
0.000262924  -0.387395  -72.959  -0.000326738  -72.9593
0.00026353  -0.387395  -72.959  -0.000363611  -72.9593
0.000264132  -0.387395  -72.959  -0.000402499  -72.9594
0.000264728  -0.387395  -72.959  -0.000439819  -72.9594
0.000265318  -0.387395  -72.959  -0.00047715  -72.9595
0.000265904  -0.387395  -72.959  -0.000514144  -72.9595
0.000266484  -0.387395  -72.959  -0.000549922  -72.9595
0.000267062  -0.387395  -72.959  -0.000585028  -72.9596
0.000267635  -0.387395  -72.959  -0.000619519  -72.9596
0.000268206  -0.387395  -72.959  -0.00065375  -72.9596
0.000268774  -0.387395  -72.959  -0.000686793  -72.9597
0.00026934  -0.387395  -72.959  -0.000719513  -72.9597
0.000269903  -0.387395  -72.959  -0.000751858  -72.9597
0.000270466  -0.387395  -72.959  -0.000783318  -72.9598
0.000271027  -0.387395  -72.959  -0.00081501  -72.9598
0.000271588  -0.387395  -72.959  -0.000845827  -72.9598
0.000272148  -0.387395  -72.959  -0.00087583  -72.9599
0.000272709  -0.387395  -72.959  -0.000906212  -72.9599
0.00027327  -0.387395  -72.959  -0.000936185  -72.9599
0.000273831  -0.387395  -72.959  -0.000965697  -72.9599
0.000274394  -0.387395  -72.959  -0.000994705  -72.96
0.00027496  -0.387395  -72.959  -0.00102355  -72.96
0.000275525  -0.387395  -72.959  -0.00105282  -72.96
0.000276094  -0.387395  -72.959  -0.00108094  -72.9601
0.000276667  -0.387395  -72.959  -0.00110802  -72.9601
0.000277244  -0.387395  -72.959  -0.00113577  -72.9601
0.000277823  -0.387395  -72.959  -0.00116335  -72.9601
0.000278407  -0.387395  -72.959  -0.00118991  -72.9602
0.000278998  -0.387395  -72.959  -0.00121647  -72.9602
0.000279594  -0.387395  -72.959  -0.00124285  -72.9602
0.000280196  -0.387395  -72.959  -0.00126923  -72.9603
0.000280804  -0.387395  -72.959  -0.00129597  -72.9603
0.000281418  -0.387395  -72.959  -0.00132236  -72.9603
0.000282042  -0.387395  -72.959  -0.00134815  -72.9603
0.000282677  -0.387395  -72.959  -0.00137229  -72.9604
0.000283318  -0.387395  -72.959  -0.00139696  -72.9604
0.000283959  -0.387395  -72.959  -0.00142163  -72.9604
0.000284589  -0.387395  -72.959  -0.00144812  -72.9604
0.000285213  -0.387395  -72.959  -0.00147313  -72.9605
0.00028583  -0.387395  -72.959  -0.0014981  -72.9605
0.000286441  -0.387395  -72.959  -0.00152175  -72.9605
0.000287048  -0.387395  -72.959  -0.00153069  -72.9605
0.000287649  -0.387395  -72.959  -0.0015426  -72.9605
0.000288247  -0.387395  -72.959  -0.00155388  -72.9605
0.000288841  -0.387395  -72.959  -0.00156481  -72.9605
0.000289432  -0.387395  -72.959  -0.00157516  -72.9606
0.00029002  -0.387395  -72.959  -0.00158486  -72.9606
0.000290609  -0.387395  -72.959  -0.00159289  -72.9606
0.000291194  -0.387395  -72.959  -0.0016009  -72.9606
0.000291782  -0.387395  -72.959  -0.00160664  -72.9606
0.00029237  -0.387395  -72.959  -0.0016122  -72.9606
0.000292958  -0.387395  -72.959  -0.00161701  -72.9606
0.000293549  -0.387395  -72.959  -0.00162024  -72.9606
0.000294144  -0.387395  -72.959  -0.00162271  -72.9606
0.000294739  -0.387395  -72.959  -0.00162493  -72.9606
0.000295337  -0.387395  -72.959  -0.00162586  -72.9606
0.000295938  -0.387395  -72.959  -0.00162668  -72.9606
0.000296543  -0.387395  -72.959  -0.00162812  -72.9606
0.000297156  -0.387395  -72.959  -0.00162929  -72.9606
0.000297771  -0.387395  -72.959  -0.00163045  -72.9606
0.000298395  -0.387395  -72.959  -0.00162751  -72.9606
0.000299026  -0.387395  -72.959  -0.00162135  -72.9606
0.000299665  -0.387395  -72.959  -0.00161425  -72.9606
0.000300312  -0.387395  -72.959  -0.00160682  -72.9606
0.000300968  -0.387395  -72.959  -0.00159846  -72.9606
0.000301633  -0.387395  -72.959  -0.00158948  -72.9606
0.000302302  -0.387395  -72.959  -0.00158044  -72.9606
0.000302962  -0.387395  -72.959  -0.00157245  -72.9606
0.000303618  -0.387395  -72.959  -0.00156578  -72.9605
0.000304264  -0.387395  -72.959  -0.00155134  -72.9605
0.000304907  -0.387395  -72.959  -0.00153763  -72.9605
0.000305545  -0.387395  -72.959  -0.0015273  -72.9605
0.000306179  -0.387395  -72.959  -0.00151419  -72.9605
0.000306809  -0.387395  -72.959  -0.00150031  -72.9605
0.000307434  -0.387395  -72.959  -0.00148619  -72.9605
0.000308056  -0.387395  -72.959  -0.00147153  -72.9605
0.000308677  -0.387395  -72.959  -0.00145655  -72.9604
0.000309298  -0.387395  -72.959  -0.00144063  -72.9604
0.000309915  -0.387395  -72.959  -0.00142496  -72.9604
0.000310532  -0.387395  -72.959  -0.00140854  -72.9604
0.000311149  -0.387395  -72.959  -0.00139178  -72.9604
0.000311766  -0.387395  -72.959  -0.00137411  -72.9604
0.000312383  -0.387395  -72.959  -0.00135542  -72.9603
0.000313004  -0.387395  -72.959  -0.00133513  -72.9603
0.00031363  -0.387395  -72.959  -0.00131371  -72.9603
0.000314256  -0.387395  -72.959  -0.00129168  -72.9603
0.000314887  -0.387395  -72.959  -0.00126819  -72.9603
0.000315522  -0.387395  -72.959  -0.00124382  -72.9602
0.000316162  -0.387395  -72.959  -0.00121849  -72.9602
0.000316807  -0.387395  -72.959  -0.00119243  -72.9602
0.000317457  -0.387395  -72.959  -0.00116558  -72.9601
0.000318112  -0.387395  -72.959  -0.00113811  -72.9601
0.000318778  -0.387395  -72.959  -0.00110978  -72.9601
0.000319454  -0.387395  -72.959  -0.0010807  -72.9601
0.000320137  -0.387395  -72.959  -0.00105144  -72.96
0.000320831  -0.387395  -72.959  -0.00102165  -72.96
0.000321514  -0.387395  -72.959  -0.000992038  -72.96
0.000322191  -0.387395  -72.959  -0.00096265  -72.9599
0.000322856  -0.387395  -72.959  -0.000933697  -72.9599
0.000323515  -0.387395  -72.959  -0.000905217  -72.9599
0.000324169  -0.387395  -72.959  -0.000877218  -72.9599
0.000324817  -0.387395  -72.959  -0.000849687  -72.9598
0.000325459  -0.387395  -72.959  -0.000822708  -72.9598
0.000326097  -0.387395  -72.959  -0.000796488  -72.9598
0.000326734  -0.387395  -72.959  -0.000771088  -72.9598
0.000327365  -0.387395  -72.959  -0.000745965  -72.9597
0.000327991  -0.387395  -72.959  -0.000721607  -72.9597
0.000328618  -0.387395  -72.959  -0.000698583  -72.9597
0.000329244  -0.387395  -72.959  -0.000676179  -72.9597
0.00032987  -0.387395  -72.959  -0.000653487  -72.9596
0.000330496  -0.387395  -72.959  -0.000631354  -72.9596
0.000331122  -0.387395  -72.959  -0.000609583  -72.9596
0.000331748  -0.387395  -72.959  -0.000589041  -72.9596
0.000332375  -0.387395  -72.959  -0.000569444  -72.9596
0.000333007  -0.387395  -72.959  -0.000548603  -72.9595
0.000333639  -0.387395  -72.959  -0.000528265  -72.9595
0.000334277  -0.387395  -72.959  -0.00050921  -72.9595
0.000334915  -0.387395  -72.959  -0.000490434  -72.9595
0.000335559  -0.387395  -72.959  -0.000472883  -72.9595
0.000336204  -0.387395  -72.959  -0.000455552  -72.9594
0.000336855  -0.387395  -72.959  -0.000439352  -72.9594
0.000337512  -0.387395  -72.959  -0.000423802  -72.9594
0.000338177  -0.387395  -72.959  -0.000408782  -72.9594
0.000338849  -0.387395  -72.959  -0.0003922  -72.9594
0.000339528  -0.387395  -72.959  -0.000380997  -72.9594
0.000340216  -0.387395  -72.959  -0.000367914  -72.9593
0.000340911  -0.387395  -72.959  -0.000355562  -72.9593
0.000341614  -0.387395  -72.959  -0.000343322  -72.9593
0.000342309  -0.387395  -72.959  -0.000330584  -72.9593
0.000342996  -0.387395  -72.959  -0.000319302  -72.9593
0.000343675  -0.387395  -72.959  -0.000309207  -72.9593
0.000344345  -0.387395  -72.959  -0.000300447  -72.9593
0.000345008  -0.387395  -72.959  -0.000292479  -72.9593
0.000345663  -0.387395  -72.959  -0.00028589  -72.9593
0.000346317  -0.387395  -72.959  -0.000280463  -72.9593
0.000346964  -0.387395  -72.959  -0.000273733  -72.9593
0.000347611  -0.387395  -72.959  -0.000269918  -72.9593
0.00034825  -0.387395  -72.959  -0.000266366  -72.9592
0.000348889  -0.387395  -72.959  -0.000264432  -72.9592
0.000349527  -0.387395  -72.959  -0.000263284  -72.9592
0.000350166  -0.387395  -72.959  -0.000262938  -72.9592
0.000350805  -0.387395  -72.959  -0.00026331  -72.9592
0.000351444  -0.387395  -72.959  -0.000264464  -72.9592
0.000352083  -0.387395  -72.959  -0.000266194  -72.9592
0.000352722  -0.387395  -72.959  -0.000269049  -72.9593
0.000353361  -0.387395  -72.959  -0.000272483  -72.9593
0.000354009  -0.387395  -72.959  -0.000277401  -72.9593
0.000354656  -0.387395  -72.959  -0.000282297  -72.9593
0.000355304  -0.387395  -72.959  -0.000287783  -72.9593
0.000355961  -0.387395  -72.959  -0.000294809  -72.9593
0.000356629  -0.387395  -72.959  -0.000302306  -72.9593
0.000357296  -0.387395  -72.959  -0.00030969  -72.9593
0.000357974  -0.387395  -72.959  -0.000318407  -72.9593
0.000358652  -0.387395  -72.959  -0.000327938  -72.9593
0.000359341  -0.387395  -72.959  -0.000337454  -72.9593
0.00036003  -0.387395  -72.959  -0.000347513  -72.9593
0.000360731  -0.387395  -72.959  -0.00035886  -72.9593
0.000361445  -0.387395  -72.959  -0.000371005  -72.9594
0.000362159  -0.387395  -72.959  -0.000383048  -72.9594
0.00036286  -0.387395  -72.959  -0.000394731  -72.9594
0.000363548  -0.387395  -72.959  -0.00040672  -72.9594
0.000364223  -0.387395  -72.959  -0.000419115  -72.9594
0.000364885  -0.387395  -72.959  -0.000431674  -72.9594
0.000365548  -0.387395  -72.959  -0.000445354  -72.9594
0.000366198  -0.387395  -72.959  -0.000458347  -72.9594
0.000366848  -0.387395  -72.959  -0.000472406  -72.9595
0.000367485  -0.387395  -72.959  -0.000485686  -72.9595
0.000368123  -0.387395  -72.959  -0.000500013  -72.9595
0.00036876  -0.387395  -72.959  -0.000514272  -72.9595
0.000369385  -0.387395  -72.959  -0.000527929  -72.9595
0.00037001  -0.387395  -72.959  -0.000542276  -72.9595
0.000370635  -0.387395  -72.959  -0.000556633  -72.9595
0.00037126  -0.387395  -72.959  -0.000571009  -72.9596
0.000371884  -0.387395  -72.959  -0.000585349  -72.9596
0.000372509  -0.387395  -72.959  -0.000599761  -72.9596
0.000373134  -0.387395  -72.959  -0.00061389  -72.9596
0.000373759  -0.387395  -72.959  -0.000628192  -72.9596
0.000374384  -0.387395  -72.959  -0.000642403  -72.9596
0.000375008  -0.387395  -72.959  -0.000656612  -72.9596
0.000375633  -0.387395  -72.959  -0.000670475  -72.9597
0.000376258  -0.387395  -72.959  -0.000682858  -72.9597
0.0003769  -0.387395  -72.959  -0.000696208  -72.9597
