# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 7.70258e-07 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.000456642  -0.104905  -14.8615  -5.48309e-05  -14.8615
0.000458048  -0.104905  -14.8615  -5.26442e-05  -14.8615
0.000459467  -0.104905  -14.8615  -5.05731e-05  -14.8615
0.000460916  -0.104905  -14.8615  -4.86058e-05  -14.8615
0.000462412  -0.104905  -14.8615  -4.67583e-05  -14.8615
0.000463941  -0.104905  -14.8615  -4.51734e-05  -14.8615
0.000465436  -0.104905  -14.8615  -4.36488e-05  -14.8615
0.000466914  -0.104905  -14.8615  -4.24051e-05  -14.8615
0.000468377  -0.104905  -14.8615  -4.14716e-05  -14.8615
0.000469823  -0.104905  -14.8615  -4.03724e-05  -14.8615
0.000471254  -0.104905  -14.8615  -3.96226e-05  -14.8615
0.000472669  -0.104905  -14.8615  -3.90661e-05  -14.8615
0.000474083  -0.104905  -14.8615  -3.87367e-05  -14.8615
0.000475482  -0.104905  -14.8615  -3.85328e-05  -14.8615
0.000476882  -0.104905  -14.8615  -3.85534e-05  -14.8615
0.000478281  -0.104905  -14.8615  -3.86284e-05  -14.8615
0.000479696  -0.104905  -14.8615  -3.88046e-05  -14.8615
0.000481128  -0.104905  -14.8615  -3.91051e-05  -14.8615
0.000482578  -0.104905  -14.8615  -3.9516e-05  -14.8615
0.000484046  -0.104905  -14.8615  -4.00623e-05  -14.8615
0.000485532  -0.104905  -14.8615  -4.08055e-05  -14.8615
0.000487038  -0.104905  -14.8615  -4.15312e-05  -14.8615
0.000488586  -0.104905  -14.8615  -4.23807e-05  -14.8615
0.000490155  -0.104905  -14.8615  -4.34265e-05  -14.8615
0.000491747  -0.104905  -14.8615  -4.46037e-05  -14.8615
0.000493316  -0.104905  -14.8615  -4.5914e-05  -14.8615
0.00049484  -0.104905  -14.8615  -4.73481e-05  -14.8615
0.000496342  -0.104905  -14.8615  -4.88629e-05  -14.8615
0.000497823  -0.104905  -14.8615  -5.05135e-05  -14.8615
0.000499304  -0.104905  -14.8615  -5.21902e-05  -14.8615
0.000500763  -0.104905  -14.8615  -5.39456e-05  -14.8615
0.000502223  -0.104905  -14.8615  -5.57366e-05  -14.8615
0.000503682  -0.104905  -14.8615  -5.76055e-05  -14.8615
0.000505141  -0.104905  -14.8615  -5.95258e-05  -14.8615
0.000506623  -0.104905  -14.8615  -6.15667e-05  -14.8615
0.000508106  -0.104905  -14.8615  -6.36929e-05  -14.8616
0.000509612  -0.104905  -14.8615  -6.59539e-05  -14.8616
0.000511144  -0.104905  -14.8615  -6.84453e-05  -14.8616
0.000512703  -0.104905  -14.8615  -7.13908e-05  -14.8616
0.00051429  -0.104905  -14.8615  -7.44187e-05  -14.8616
0.000515907  -0.104905  -14.8615  -7.75437e-05  -14.8616
0.000517556  -0.104905  -14.8615  -8.07499e-05  -14.8616
0.000519173  -0.104905  -14.8615  -8.38533e-05  -14.8616
0.000520758  -0.104905  -14.8615  -8.6904e-05  -14.8616
0.000522311  -0.104905  -14.8615  -8.98962e-05  -14.8616
0.000523835  -0.104905  -14.8615  -9.28194e-05  -14.8616
0.000525358  -0.104905  -14.8615  -9.57238e-05  -14.8616
0.000526881  -0.104905  -14.8615  -9.8582e-05  -14.8616
0.000528374  -0.104905  -14.8615  -0.000101328  -14.8616
0.000529866  -0.104905  -14.8615  -0.000104017  -14.8616
0.000531358  -0.104905  -14.8615  -0.000106627  -14.8616
0.00053285  -0.104905  -14.8615  -0.000109115  -14.8616
0.000534376  -0.104905  -14.8615  -0.000111176  -14.8616
0.000535902  -0.104905  -14.8615  -0.000105314  -14.8616
0.000537466  -0.104905  -14.8615  -0.000107734  -14.8616
0.000539069  -0.104905  -14.8615  -0.000110195  -14.8616
0.000540716  -0.104905  -14.8615  -0.000112612  -14.8616
0.00054241  -0.104905  -14.8615  -0.000114987  -14.8616
0.000544055  -0.104905  -14.8615  -0.000117153  -14.8616
0.000545654  -0.104905  -14.8615  -0.000119148  -14.8616
0.000547206  -0.104905  -14.8615  -0.000121016  -14.8616
0.000548759  -0.104905  -14.8615  -0.000122762  -14.8616
0.000550266  -0.104905  -14.8615  -0.000124263  -14.8616
0.000551773  -0.104905  -14.8615  -0.000125387  -14.8616
0.000553235  -0.104905  -14.8615  -0.000126678  -14.8616
0.000554696  -0.104905  -14.8615  -0.000127808  -14.8616
0.000556158  -0.104905  -14.8615  -0.000128806  -14.8616
0.000557619  -0.104905  -14.8615  -0.000129678  -14.8616
0.00055908  -0.104905  -14.8615  -0.000130434  -14.8616
0.000560542  -0.104905  -14.8615  -0.000131056  -14.8616
0.000562003  -0.104905  -14.8615  -0.000131604  -14.8616
0.000563523  -0.104905  -14.8615  -0.000132068  -14.8616
0.000565043  -0.104905  -14.8615  -0.000132411  -14.8616
0.000566632  -0.104905  -14.8615  -0.000132741  -14.8616
0.000568221  -0.104905  -14.8615  -0.000132894  -14.8616
0.000569893  -0.104905  -14.8615  -0.000133111  -14.8616
0.000571566  -0.104905  -14.8615  -0.000133098  -14.8616
0.000573146  -0.104905  -14.8615  -0.000132792  -14.8616
0.000574725  -0.104905  -14.8615  -0.000132539  -14.8616
0.000576305  -0.104905  -14.8615  -0.000132204  -14.8616
0.000577786  -0.104905  -14.8615  -0.000131646  -14.8616
0.000579267  -0.104905  -14.8615  -0.000131158  -14.8616
0.000580748  -0.104905  -14.8615  -0.000130593  -14.8616
0.000582229  -0.104905  -14.8615  -0.000129956  -14.8616
0.00058371  -0.104905  -14.8615  -0.000129237  -14.8616
0.000585191  -0.104905  -14.8615  -0.000128425  -14.8616
0.000586672  -0.104905  -14.8615  -0.000127532  -14.8616
0.000588153  -0.104905  -14.8615  -0.000126568  -14.8616
0.000589633  -0.104905  -14.8615  -0.000125534  -14.8616
0.000591114  -0.104905  -14.8615  -0.000124431  -14.8616
0.000592595  -0.104905  -14.8615  -0.000123264  -14.8616
0.000594076  -0.104905  -14.8615  -0.000122046  -14.8616
0.000595557  -0.104905  -14.8615  -0.000120783  -14.8616
0.000597038  -0.104905  -14.8615  -0.000119469  -14.8616
0.000598519  -0.104905  -14.8615  -0.000118109  -14.8616
0.0006  -0.104905  -14.8615  -0.000116708  -14.8616
0.000601653  -0.104905  -14.8615  -0.00011522  -14.8616
0.000603306  -0.104905  -14.8615  -0.00011354  -14.8616
0.000604931  -0.104905  -14.8615  -0.00011183  -14.8616
0.00060653  -0.104905  -14.8615  -0.000110107  -14.8616
0.000608103  -0.104905  -14.8615  -0.000108377  -14.8616
0.000609663  -0.104905  -14.8615  -0.000106624  -14.8616
0.000611223  -0.104905  -14.8615  -0.000104815  -14.8616
0.000612771  -0.104905  -14.8615  -0.000102984  -14.8616
0.000614318  -0.104905  -14.8615  -0.00010111  -14.8616
0.000615879  -0.104905  -14.8615  -9.91885e-05  -14.8616
0.000617439  -0.104905  -14.8615  -9.7233e-05  -14.8616
0.000619013  -0.104905  -14.8615  -9.51473e-05  -14.8616
0.0006206  -0.104905  -14.8615  -9.30524e-05  -14.8616
0.000622202  -0.104905  -14.8615  -9.09239e-05  -14.8616
0.000623833  -0.104905  -14.8615  -8.87167e-05  -14.8616
0.000625495  -0.104905  -14.8615  -8.64545e-05  -14.8616
0.000627206  -0.104905  -14.8615  -8.41108e-05  -14.8616
0.000628951  -0.104905  -14.8615  -8.17403e-05  -14.8616
0.000630645  -0.104905  -14.8615  -7.95675e-05  -14.8616
0.000632305  -0.104905  -14.8615  -7.75469e-05  -14.8616
0.000633949  -0.104905  -14.8615  -7.54397e-05  -14.8616
0.000635562  -0.104905  -14.8615  -7.34071e-05  -14.8616
0.000637158  -0.104905  -14.8615  -7.14282e-05  -14.8616
0.000638755  -0.104905  -14.8615  -6.94814e-05  -14.8616
0.000640335  -0.104905  -14.8615  -6.76227e-05  -14.8616
0.000641916  -0.104905  -14.8615  -6.58112e-05  -14.8616
0.000643497  -0.104905  -14.8615  -6.40672e-05  -14.8616
0.000645094  -0.104905  -14.8615  -6.236e-05  -14.8615
0.000646691  -0.104905  -14.8615  -6.07515e-05  -14.8615
0.000648305  -0.104905  -14.8615  -5.92122e-05  -14.8615
0.000649936  -0.104905  -14.8615  -5.7734e-05  -14.8615
0.000651603  -0.104905  -14.8615  -5.62941e-05  -14.8615
0.000653309  -0.104905  -14.8615  -5.48858e-05  -14.8615
0.000655055  -0.104905  -14.8615  -5.35471e-05  -14.8615
0.000656823  -0.104905  -14.8615  -5.23396e-05  -14.8615
0.000658527  -0.104905  -14.8615  -5.14929e-05  -14.8615
0.000660212  -0.104905  -14.8615  -5.06785e-05  -14.8615
0.000661856  -0.104905  -14.8615  -5.00346e-05  -14.8615
0.000663481  -0.104905  -14.8615  -4.94676e-05  -14.8615
0.000665087  -0.104905  -14.8615  -4.89949e-05  -14.8615
0.000666675  -0.104905  -14.8615  -4.86668e-05  -14.8615
0.000668243  -0.104905  -14.8615  -4.84535e-05  -14.8615
0.000669812  -0.104905  -14.8615  -4.82174e-05  -14.8615
0.00067138  -0.104905  -14.8615  -4.79999e-05  -14.8615
0.000672949  -0.104905  -14.8615  -4.79006e-05  -14.8615
0.000674537  -0.104905  -14.8615  -4.78914e-05  -14.8615
0.000676125  -0.104905  -14.8615  -4.80748e-05  -14.8615
0.000677755  -0.104905  -14.8615  -4.8236e-05  -14.8615
0.000679407  -0.104905  -14.8615  -4.85781e-05  -14.8615
0.000681105  -0.104905  -14.8615  -4.89881e-05  -14.8615
0.000682829  -0.104905  -14.8615  -4.95738e-05  -14.8615
0.000684604  -0.104905  -14.8615  -5.02414e-05  -14.8615
0.000686326  -0.104905  -14.8615  -5.12223e-05  -14.8615
0.000687998  -0.104905  -14.8615  -5.22599e-05  -14.8615
0.000689645  -0.104905  -14.8615  -5.33303e-05  -14.8615
0.000691268  -0.104905  -14.8615  -5.45077e-05  -14.8615
0.000692867  -0.104905  -14.8615  -5.56966e-05  -14.8615
0.000694442  -0.104905  -14.8615  -5.69804e-05  -14.8615
0.000695995  -0.104905  -14.8615  -5.83341e-05  -14.8615
0.000697547  -0.104905  -14.8615  -5.97602e-05  -14.8615
0.000699076  -0.104905  -14.8615  -6.12552e-05  -14.8615
0.000700605  -0.104905  -14.8615  -6.28158e-05  -14.8615
0.000702158  -0.104905  -14.8615  -6.44488e-05  -14.8616
0.000703711  -0.104905  -14.8615  -6.5913e-05  -14.8616
0.000705264  -0.104905  -14.8615  -6.61848e-05  -14.8616
0.000706843  -0.104905  -14.8615  -6.83047e-05  -14.8616
0.000708449  -0.104905  -14.8615  -7.05435e-05  -14.8616
0.000710084  -0.104905  -14.8615  -7.29167e-05  -14.8616
0.000711749  -0.104905  -14.8615  -7.53811e-05  -14.8616
0.000713447  -0.104905  -14.8615  -7.73846e-05  -14.8616
0.000715178  -0.104905  -14.8615  -7.44036e-05  -14.8616
0.000716909  -0.104905  -14.8615  -7.77795e-05  -14.8616
0.000718604  -0.104905  -14.8615  -8.11571e-05  -14.8616
0.000720266  -0.104905  -14.8615  -8.44544e-05  -14.8616
0.000721893  -0.104905  -14.8615  -8.77345e-05  -14.8616
0.000723487  -0.104905  -14.8615  -9.09927e-05  -14.8616
0.000725081  -0.104905  -14.8615  -9.43297e-05  -14.8616
0.000726642  -0.104905  -14.8615  -9.75543e-05  -14.8616
0.000728202  -0.104905  -14.8615  -0.000100798  -14.8616
0.000729763  -0.104905  -14.8615  -0.000103994  -14.8616
0.000731324  -0.104905  -14.8615  -0.000107135  -14.8616
0.000732885  -0.104905  -14.8615  -0.000110209  -14.8616
0.000734446  -0.104905  -14.8615  -0.00011321  -14.8616
0.000736045  -0.104905  -14.8615  -0.000116223  -14.8616
0.000737644  -0.104905  -14.8615  -0.00011911  -14.8616
0.000739284  -0.104905  -14.8615  -0.000122024  -14.8616
0.000740925  -0.104905  -14.8615  -0.000124789  -14.8616
0.000742613  -0.104905  -14.8615  -0.000127566  -14.8616
0.000744301  -0.104905  -14.8615  -0.000130142  -14.8616
0.000746042  -0.104905  -14.8615  -0.000132728  -14.8616
0.00074784  -0.104905  -14.8615  -0.000135243  -14.8616
0.000749639  -0.104905  -14.8615  -0.000137433  -14.8616
0.000751438  -0.104905  -14.8615  -0.000139415  -14.8616
0.000753172  -0.104905  -14.8615  -0.000140978  -14.8616
0.000754906  -0.104905  -14.8615  -0.00014251  -14.8616
0.000756641  -0.104905  -14.8615  -0.000143834  -14.8616
0.000758375  -0.104905  -14.8615  -0.000144937  -14.8616
0.000760109  -0.104905  -14.8615  -0.000145894  -14.8616
0.000761844  -0.104905  -14.8615  -0.00014671  -14.8616
0.000763578  -0.104905  -14.8615  -0.000147312  -14.8616
0.000765313  -0.104905  -14.8615  -0.000147695  -14.8616
0.000767047  -0.104905  -14.8615  -0.000147875  -14.8616
0.000768781  -0.104905  -14.8615  -0.000147856  -14.8616
0.000770516  -0.104905  -14.8615  -0.000147657  -14.8616
0.000772358  -0.104905  -14.8615  -0.000147541  -14.8616
0.000774201  -0.104905  -14.8615  -0.000146855  -14.8616
0.000776044  -0.104905  -14.8615  -0.000145811  -14.8616
0.000777887  -0.104905  -14.8615  -0.000144596  -14.8616
0.000779897  -0.104905  -14.8615  -0.000143437  -14.8616
0.000781907  -0.104905  -14.8615  -0.000141546  -14.8616
0.000783918  -0.104905  -14.8615  -0.000139306  -14.8616
0.000785928  -0.104905  -14.8615  -0.000136656  -14.8616
0.000787938  -0.104905  -14.8615  -0.000133967  -14.8616
0.000789949  -0.104905  -14.8615  -0.000131059  -14.8616
0.000791959  -0.104905  -14.8615  -0.000127936  -14.8616
0.000793969  -0.104905  -14.8615  -0.000124616  -14.8616
0.000795979  -0.104905  -14.8615  -0.000121095  -14.8616
0.00079799  -0.104905  -14.8615  -0.000117355  -14.8616
0.0008  -0.104905  -14.8615  -0.000113378  -14.8616
0.000802  -0.104905  -14.8615  -0.000109197  -14.8616
0.000804  -0.104905  -14.8615  -0.000104773  -14.8616
0.000806  -0.104905  -14.8615  -0.000100145  -14.8616
0.000808  -0.104905  -14.8615  -9.53479e-05  -14.8616
0.00081  -0.104905  -14.8615  -9.04196e-05  -14.8616
0.000812  -0.104905  -14.8615  -8.53589e-05  -14.8616
0.000814  -0.104905  -14.8615  -8.03058e-05  -14.8616
0.000816  -0.104905  -14.8615  -7.53757e-05  -14.8616
0.000818  -0.104905  -14.8615  -7.03993e-05  -14.8616
0.00082  -0.104905  -14.8615  -6.54817e-05  -14.8616
0.000822  -0.104905  -14.8615  -6.06139e-05  -14.8615
0.000824  -0.104905  -14.8615  -5.59404e-05  -14.8615
0.000826  -0.104905  -14.8615  -5.15176e-05  -14.8615
0.000828  -0.104905  -14.8615  -4.71579e-05  -14.8615
0.00083  -0.104905  -14.8615  -4.3187e-05  -14.8615
0.000832  -0.104905  -14.8615  -3.94445e-05  -14.8615
0.000834  -0.104905  -14.8615  -3.60491e-05  -14.8615
0.000836  -0.104905  -14.8615  -3.29127e-05  -14.8615
0.000838  -0.104905  -14.8615  -3.02262e-05  -14.8615
0.00084  -0.104905  -14.8615  -2.78669e-05  -14.8615
0.000842  -0.104905  -14.8615  -2.58856e-05  -14.8615
0.000844  -0.104905  -14.8615  -2.4227e-05  -14.8615
0.000846  -0.104905  -14.8615  -2.29611e-05  -14.8615
0.000848  -0.104905  -14.8615  -2.20079e-05  -14.8615
0.00085  -0.104905  -14.8615  -2.14599e-05  -14.8615
0.000852  -0.104905  -14.8615  -2.12958e-05  -14.8615
0.000854  -0.104905  -14.8615  -2.15096e-05  -14.8615
0.000856  -0.104905  -14.8615  -2.20934e-05  -14.8615
0.000858  -0.104905  -14.8615  -2.30339e-05  -14.8615
0.00086  -0.104905  -14.8615  -2.41373e-05  -14.8615
0.000862  -0.104905  -14.8615  -2.53882e-05  -14.8615
0.000864  -0.104905  -14.8615  -2.69458e-05  -14.8615
0.000866  -0.104905  -14.8615  -2.88228e-05  -14.8615
0.000868  -0.104905  -14.8615  -3.10004e-05  -14.8615
0.00087  -0.104905  -14.8615  -3.34609e-05  -14.8615
0.000872  -0.104905  -14.8615  -3.6261e-05  -14.8615
0.000874  -0.104905  -14.8615  -3.9263e-05  -14.8615
0.000876  -0.104905  -14.8615  -4.25163e-05  -14.8615
0.000878  -0.104905  -14.8615  -4.60188e-05  -14.8615
0.00088  -0.104905  -14.8615  -4.97437e-05  -14.8615
0.000882  -0.104905  -14.8615  -5.36506e-05  -14.8615
0.000884  -0.104905  -14.8615  -5.77156e-05  -14.8615
0.000886  -0.104905  -14.8615  -6.19204e-05  -14.8615
0.000888  -0.104905  -14.8615  -6.6249e-05  -14.8616
0.00089  -0.104905  -14.8615  -7.07221e-05  -14.8616
0.000892  -0.104905  -14.8615  -7.53609e-05  -14.8616
0.000894  -0.104905  -14.8615  -8.01675e-05  -14.8616
0.000896  -0.104905  -14.8615  -8.51328e-05  -14.8616
0.000898  -0.104905  -14.8615  -9.02715e-05  -14.8616
0.0009  -0.104905  -14.8615  -9.58665e-05  -14.8616
0.000902  -0.104905  -14.8615  -0.000101534  -14.8616
0.000904  -0.104905  -14.8615  -0.000107169  -14.8616
0.000906  -0.104905  -14.8615  -0.000112674  -14.8616
0.000908  -0.104905  -14.8615  -0.000118014  -14.8616
0.00091  -0.104905  -14.8615  -0.000123128  -14.8616
0.000911957  -0.104905  -14.8615  -0.000124058  -14.8616
0.000913913  -0.104905  -14.8615  -0.000127096  -14.8616
0.00091587  -0.104905  -14.8615  -0.000131581  -14.8616
0.000917826  -0.104905  -14.8615  -0.000135775  -14.8616
0.000919783  -0.104905  -14.8615  -0.000139358  -14.8616
0.000921788  -0.104905  -14.8615  -0.000142805  -14.8616
0.000923793  -0.104905  -14.8615  -0.000145709  -14.8616
0.000925799  -0.104905  -14.8615  -0.000148169  -14.8616
0.000927804  -0.104905  -14.8615  -0.00015018  -14.8616
0.00092981  -0.104905  -14.8615  -0.000151699  -14.8616
0.000931815  -0.104905  -14.8615  -0.000152509  -14.8616
0.000933821  -0.104905  -14.8615  -0.000136322  -14.8616
0.000935826  -0.104905  -14.8615  -0.000135759  -14.8616
0.000937832  -0.104905  -14.8615  -0.000135423  -14.8616
0.000939774  -0.104905  -14.8615  -0.000138033  -14.8616
0.000941717  -0.104905  -14.8615  -0.000140903  -14.8616
0.00094366  -0.104905  -14.8615  -0.000143284  -14.8616
0.000945603  -0.104905  -14.8615  -0.000145054  -14.8616
0.000947545  -0.104905  -14.8615  -0.00014637  -14.8616
0.000949488  -0.104905  -14.8615  -0.000147123  -14.8616
0.000951431  -0.104905  -14.8615  -0.000147438  -14.8616
0.000953374  -0.104905  -14.8615  -0.000147314  -14.8616
0.000955401  -0.104905  -14.8615  -0.000146799  -14.8616
0.000957428  -0.104905  -14.8615  -0.000145552  -14.8616
0.000959455  -0.104905  -14.8615  -0.000119832  -14.8616
0.000961483  -0.104905  -14.8615  -0.000119727  -14.8616
0.00096351  -0.104905  -14.8615  -0.000116068  -14.8616
0.000965537  -0.104905  -14.8615  -0.000112155  -14.8616
0.000967564  -0.104905  -14.8615  -0.000107989  -14.8616
0.000969592  -0.104905  -14.8615  -0.000103547  -14.8616
0.000971619  -0.104905  -14.8615  -9.88551e-05  -14.8616
0.000973646  -0.104905  -14.8615  -9.39489e-05  -14.8616
0.000975673  -0.104905  -14.8615  -8.88406e-05  -14.8616
0.0009777  -0.104905  -14.8615  -8.359e-05  -14.8616
0.000979728  -0.104905  -14.8615  -7.81619e-05  -14.8616
0.000981755  -0.104905  -14.8615  -7.267e-05  -14.8616
0.000983782  -0.104905  -14.8615  -6.71719e-05  -14.8616
0.000985809  -0.104905  -14.8615  -6.16881e-05  -14.8615
0.000987837  -0.104905  -14.8615  -5.62723e-05  -14.8615
0.000989864  -0.104905  -14.8615  -5.10184e-05  -14.8615
0.000991891  -0.104905  -14.8615  -4.59893e-05  -14.8615
0.000993918  -0.104905  -14.8615  -4.12575e-05  -14.8615
0.000995946  -0.104905  -14.8615  -3.69372e-05  -14.8615
0.000997973  -0.104905  -14.8615  -3.29672e-05  -14.8615
0.001  -0.104905  -14.8615  -2.93351e-05  -14.8615
0.001002  -0.104905  -14.8615  -2.62244e-05  -14.8615
0.001004  -0.104905  -14.8615  -2.34304e-05  -14.8615
0.001006  -0.104905  -14.8615  -2.09688e-05  -14.8615
0.001008  -0.104905  -14.8615  -1.89033e-05  -14.8615
0.00101  -0.104905  -14.8615  -1.71865e-05  -14.8615
0.001012  -0.104905  -14.8615  -1.5934e-05  -14.8615
0.001014  -0.104905  -14.8615  -1.50419e-05  -14.8615
0.001016  -0.104905  -14.8615  -1.45811e-05  -14.8615
0.001018  -0.104905  -14.8615  -1.45219e-05  -14.8615
0.00102  -0.104905  -14.8615  -1.48673e-05  -14.8615
0.001022  -0.104905  -14.8615  -1.56084e-05  -14.8615
0.001024  -0.104905  -14.8615  -1.68134e-05  -14.8615
0.001026  -0.104905  -14.8615  -1.83841e-05  -14.8615
0.001028  -0.104905  -14.8615  -2.00722e-05  -14.8615
0.00103  -0.104905  -14.8615  -2.19685e-05  -14.8615
0.001032  -0.104905  -14.8615  -2.42011e-05  -14.8615
0.001034  -0.104905  -14.8615  -2.67653e-05  -14.8615
0.001036  -0.104905  -14.8615  -2.96463e-05  -14.8615
0.001038  -0.104905  -14.8615  -3.28113e-05  -14.8615
0.00104  -0.104905  -14.8615  -3.62576e-05  -14.8615
0.001042  -0.104905  -14.8615  -3.99688e-05  -14.8615
0.001044  -0.104905  -14.8615  -4.39138e-05  -14.8615
0.001046  -0.104905  -14.8615  -4.81069e-05  -14.8615
0.001048  -0.104905  -14.8615  -5.25792e-05  -14.8615
0.00105  -0.104905  -14.8615  -5.76557e-05  -14.8615
0.001052  -0.104905  -14.8615  -6.41484e-05  -14.8616
0.001054  -0.104905  -14.8615  -6.88664e-05  -14.8616
0.001056  -0.104905  -14.8615  -7.33027e-05  -14.8616
0.001058  -0.104905  -14.8615  -7.77413e-05  -14.8616
0.00106  -0.104905  -14.8615  -8.0181e-05  -14.8616
0.001062  -0.104905  -14.8615  -8.22487e-05  -14.8616
0.001064  -0.104905  -14.8615  -8.72898e-05  -14.8616
0.001066  -0.104905  -14.8615  -9.23265e-05  -14.8616
0.001068  -0.104905  -14.8615  -9.7295e-05  -14.8616
0.00107  -0.104905  -14.8615  -0.000102159  -14.8616
0.001072  -0.104905  -14.8615  -0.00010688  -14.8616
0.001074  -0.104905  -14.8615  -0.000111422  -14.8616
0.001076  -0.104905  -14.8615  -0.000115748  -14.8616
0.001078  -0.104905  -14.8615  -0.000119813  -14.8616
0.00108  -0.104905  -14.8615  -0.000123562  -14.8616
0.001082  -0.104905  -14.8615  -0.000126802  -14.8616
0.001084  -0.104905  -14.8615  -0.000125092  -14.8616
0.001086  -0.104905  -14.8615  -0.000125953  -14.8616
0.001088  -0.104905  -14.8615  -0.000128961  -14.8616
0.00109  -0.104905  -14.8615  -0.000131541  -14.8616
0.001092  -0.104905  -14.8615  -0.000133646  -14.8616
0.001094  -0.104905  -14.8615  -0.000135232  -14.8616
0.001096  -0.104905  -14.8615  -0.000136342  -14.8616
0.001098  -0.104905  -14.8615  -0.000137025  -14.8616
0.0011  -0.104905  -14.8615  -0.000137245  -14.8616
0.001102  -0.104905  -14.8615  -0.00013702  -14.8616
0.001104  -0.104905  -14.8615  -0.000136408  -14.8616
0.001106  -0.104905  -14.8615  -0.000135391  -14.8616
